Culture,k,n_total,n_honest,n_manip,manip_pct,trials,Target,Rule,Change_Rate,Success_Rate,Avg_Overlap
Mallows (phi=0.7),2,100,88,12,12,1000,Cutoff,k-Median Rule,16.3,16.3,0.9185
Mallows (phi=0.7),2,100,88,12,12,1000,Cutoff,k-Median-Shapley,15.9,15.8,0.9205
Mallows (phi=0.7),2,100,88,12,12,1000,Bottom,Evaluative Voting,1.6,1.6,0.992
Mallows (phi=0.7),2,100,88,12,12,1000,Bottom,k-Median Rule,1.0999999999999999,0.0,0.9945
Mallows (phi=0.7),2,100,88,12,12,1000,Bottom,k-Median-Shapley,8.0,0.0,0.96
Mallows (phi=0.7),3,100,88,12,12,1000,Cutoff,Evaluative Voting,87.7,87.7,0.7076666666666622
Mallows (phi=0.7),3,100,88,12,12,1000,Cutoff,k-Median Rule,23.0,23.0,0.92333333333333
Mallows (phi=0.7),3,100,88,12,12,1000,Cutoff,k-Median-Shapley,24.5,24.5,0.9183333333333296
Mallows (phi=0.7),3,100,88,12,12,1000,Bottom,Evaluative Voting,26.900000000000002,26.900000000000002,0.9103333333333294
Mallows (phi=0.7),3,100,88,12,12,1000,Bottom,k-Median Rule,10.4,7.1,0.9653333333333316
Mallows (phi=0.7),3,100,88,12,12,1000,Bottom,k-Median-Shapley,8.200000000000001,2.3,0.9726666666666652
Mallows (phi=0.7),4,100,88,12,12,1000,Cutoff,Evaluative Voting,82.0,82.0,0.795
Mallows (phi=0.7),4,100,88,12,12,1000,Cutoff,k-Median Rule,20.8,20.8,0.948
Mallows (phi=0.7),4,100,88,12,12,1000,Cutoff,k-Median-Shapley,17.5,17.5,0.95625
Mallows (phi=0.7),4,100,88,12,12,1000,Bottom,Evaluative Voting,82.0,82.0,0.795
Mallows (phi=0.7),4,100,88,12,12,1000,Bottom,k-Median Rule,20.8,20.8,0.948
Mallows (phi=0.7),4,100,88,12,12,1000,Bottom,k-Median-Shapley,17.5,17.5,0.95625
Mallows (phi=0.7),2,100,87,13,13,1000,Cutoff,Evaluative Voting,93.2,93.2,0.534
Mallows (phi=0.7),2,100,87,13,13,1000,Cutoff,k-Median Rule,20.5,20.5,0.8975
Mallows (phi=0.7),2,100,87,13,13,1000,Cutoff,k-Median-Shapley,18.7,18.6,0.9065
Mallows (phi=0.7),2,100,87,13,13,1000,Bottom,Evaluative Voting,3.1,3.1,0.9845
Mallows (phi=0.7),2,100,87,13,13,1000,Bottom,k-Median Rule,1.5,0.2,0.9925
Mallows (phi=0.7),2,100,87,13,13,1000,Bottom,k-Median-Shapley,7.5,0.0,0.9625
Mallows (phi=0.7),3,100,87,13,13,1000,Cutoff,Evaluative Voting,92.60000000000001,92.60000000000001,0.6913333333333294
Mallows (phi=0.7),3,100,87,13,13,1000,Cutoff,k-Median Rule,27.800000000000004,27.800000000000004,0.9073333333333294
Mallows (phi=0.7),3,100,87,13,13,1000,Cutoff,k-Median-Shapley,28.4,28.299999999999997,0.9053333333333292
Mallows (phi=0.7),3,100,87,13,13,1000,Bottom,Evaluative Voting,36.5,36.5,0.8783333333333286
Mallows (phi=0.7),3,100,87,13,13,1000,Bottom,k-Median Rule,12.3,9.3,0.9589999999999981
Mallows (phi=0.7),3,100,87,13,13,1000,Bottom,k-Median-Shapley,9.5,3.5000000000000004,0.9683333333333317
Mallows (phi=0.7),4,100,87,13,13,1000,Cutoff,Evaluative Voting,87.5,87.5,0.78125
Mallows (phi=0.7),4,100,87,13,13,1000,Cutoff,k-Median Rule,24.8,24.8,0.938
Mallows (phi=0.7),4,100,87,13,13,1000,Cutoff,k-Median-Shapley,21.099999999999998,21.099999999999998,0.94725
Mallows (phi=0.7),4,100,87,13,13,1000,Bottom,Evaluative Voting,87.5,87.5,0.78125
Mallows (phi=0.7),4,100,87,13,13,1000,Bottom,k-Median Rule,24.8,24.8,0.938
Mallows (phi=0.7),4,100,87,13,13,1000,Bottom,k-Median-Shapley,21.099999999999998,21.099999999999998,0.94725
Mallows (phi=0.7),2,100,86,14,14,1000,Cutoff,Evaluative Voting,95.89999999999999,95.89999999999999,0.5205
Mallows (phi=0.7),2,100,86,14,14,1000,Cutoff,k-Median Rule,23.9,23.9,0.8805
Mallows (phi=0.7),2,100,86,14,14,1000,Cutoff,k-Median-Shapley,21.8,21.7,0.891
Mallows (phi=0.7),2,100,86,14,14,1000,Bottom,Evaluative Voting,5.7,5.7,0.9715
Mallows (phi=0.7),2,100,86,14,14,1000,Bottom,k-Median Rule,1.6,0.2,0.992
Mallows (phi=0.7),2,100,86,14,14,1000,Bottom,k-Median-Shapley,7.6,0.0,0.962
Mallows (phi=0.7),3,100,86,14,14,1000,Cutoff,Evaluative Voting,95.3,95.3,0.6823333333333296
Mallows (phi=0.7),3,100,86,14,14,1000,Cutoff,k-Median Rule,32.1,32.1,0.8929999999999951
Mallows (phi=0.7),3,100,86,14,14,1000,Cutoff,k-Median-Shapley,30.9,30.8,0.8969999999999958
Mallows (phi=0.7),3,100,86,14,14,1000,Bottom,Evaluative Voting,45.800000000000004,45.800000000000004,0.8473333333333277
Mallows (phi=0.7),3,100,86,14,14,1000,Bottom,k-Median Rule,15.4,12.1,0.9486666666666641
