Culture,k,n_total,n_honest,n_manip,manip_pct,trials,Target,Rule,Change_Rate,Success_Rate,Avg_Overlap
Mallows (phi=0.7),3,100,84,16,16,200,Bottom,Evaluative Voting,0.0,0.0,1.0
Mallows (phi=0.7),3,100,84,16,16,200,Bottom,k-Median Rule,6.5,0.0,0.9783333333333334
Mallows (phi=0.7),3,100,84,16,16,200,Bottom,k-Median-Shapley,6.5,0.0,0.9783333333333333
Mallows (phi=0.7),4,100,84,16,16,200,Cutoff,Evaluative Voting,100.0,100.0,0.75
Mallows (phi=0.7),4,100,84,16,16,200,Cutoff,k-Median Rule,54.50000000000001,54.50000000000001,0.86375
Mallows (phi=0.7),4,100,84,16,16,200,Cutoff,k-Median-Shapley,24.5,24.5,0.93875
Mallows (phi=0.7),4,100,84,16,16,200,Bottom,Evaluative Voting,0.0,0.0,1.0
Mallows (phi=0.7),4,100,84,16,16,200,Bottom,k-Median Rule,4.0,0.0,0.99
Mallows (phi=0.7),4,100,84,16,16,200,Bottom,k-Median-Shapley,7.5,0.0,0.98125
Mallows (phi=0.7),5,100,84,16,16,200,Cutoff,Evaluative Voting,100.0,100.0,0.8000000000000006
Mallows (phi=0.7),5,100,84,16,16,200,Cutoff,k-Median Rule,15.0,15.0,0.9700000000000004
Mallows (phi=0.7),5,100,84,16,16,200,Cutoff,k-Median-Shapley,10.5,10.5,0.9790000000000003
Mallows (phi=0.7),5,100,84,16,16,200,Bottom,Evaluative Voting,0.0,0.0,1.0
Mallows (phi=0.7),5,100,84,16,16,200,Bottom,k-Median Rule,4.0,0.0,0.9920000000000002
Mallows (phi=0.7),5,100,84,16,16,200,Bottom,k-Median-Shapley,3.0,0.0,0.9940000000000001
Mallows (phi=0.7),6,100,84,16,16,200,Cutoff,Evaluative Voting,100.0,100.0,0.8333333333333341
Mallows (phi=0.7),6,100,84,16,16,200,Cutoff,k-Median Rule,63.0,63.0,0.895000000000001
Mallows (phi=0.7),6,100,84,16,16,200,Cutoff,k-Median-Shapley,22.5,22.5,0.9625000000000001
Mallows (phi=0.7),6,100,84,16,16,200,Bottom,Evaluative Voting,6.0,6.0,0.9900000000000001
Mallows (phi=0.7),6,100,84,16,16,200,Bottom,k-Median Rule,4.5,0.0,0.9925000000000003
Mallows (phi=0.7),6,100,84,16,16,200,Bottom,k-Median-Shapley,4.0,0.0,0.9933333333333334
Mallows (phi=0.7),7,100,84,16,16,200,Cutoff,Evaluative Voting,100.0,100.0,0.8571428571428592
Mallows (phi=0.7),7,100,84,16,16,200,Cutoff,k-Median Rule,35.0,35.0,0.9500000000000008
Mallows (phi=0.7),7,100,84,16,16,200,Cutoff,k-Median-Shapley,19.5,19.5,0.9721428571428575
Mallows (phi=0.7),7,100,84,16,16,200,Bottom,Evaluative Voting,55.00000000000001,55.00000000000001,0.9214285714285725
Mallows (phi=0.7),7,100,84,16,16,200,Bottom,k-Median Rule,2.5,0.0,0.9964285714285716
Mallows (phi=0.7),7,100,84,16,16,200,Bottom,k-Median-Shapley,6.0,0.0,0.9914285714285715
Mallows (phi=0.7),8,100,84,16,16,200,Cutoff,Evaluative Voting,100.0,100.0,0.875
Mallows (phi=0.7),8,100,84,16,16,200,Cutoff,k-Median Rule,10.5,10.5,0.986875
Mallows (phi=0.7),8,100,84,16,16,200,Cutoff,k-Median-Shapley,11.0,11.0,0.98625
Mallows (phi=0.7),8,100,84,16,16,200,Bottom,Evaluative Voting,94.5,94.5,0.881875
Mallows (phi=0.7),8,100,84,16,16,200,Bottom,k-Median Rule,7.5,5.5,0.990625
Mallows (phi=0.7),8,100,84,16,16,200,Bottom,k-Median-Shapley,3.0,0.0,0.99625
Mallows (phi=0.7),9,100,84,16,16,200,Cutoff,Evaluative Voting,100.0,100.0,0.8888888888888864
Mallows (phi=0.7),9,100,84,16,16,200,Cutoff,k-Median Rule,62.5,62.5,0.930555555555554
Mallows (phi=0.7),9,100,84,16,16,200,Cutoff,k-Median-Shapley,25.5,25.5,0.971666666666666
Mallows (phi=0.7),9,100,84,16,16,200,Bottom,Evaluative Voting,100.0,100.0,0.8888888888888864
Mallows (phi=0.7),9,100,84,16,16,200,Bottom,k-Median Rule,62.5,62.5,0.930555555555554
Mallows (phi=0.7),9,100,84,16,16,200,Bottom,k-Median-Shapley,25.5,25.5,0.971666666666666
Mallows (phi=0.7),2,100,83,17,17,200,Cutoff,Evaluative Voting,100.0,100.0,0.5
Mallows (phi=0.7),2,100,83,17,17,200,Cutoff,k-Median Rule,6.0,6.0,0.97
Mallows (phi=0.7),2,100,83,17,17,200,Cutoff,k-Median-Shapley,8.5,8.5,0.9575
Mallows (phi=0.7),2,100,83,17,17,200,Bottom,Evaluative Voting,0.0,0.0,1.0
Mallows (phi=0.7),2,100,83,17,17,200,Bottom,k-Median Rule,2.5,0.0,0.9875
Mallows (phi=0.7),2,100,83,17,17,200,Bottom,k-Median-Shapley,5.5,0.0,0.9725
Mallows (phi=0.7),3,100,83,17,17,200,Cutoff,Evaluative Voting,100.0,100.0,0.666666666666668
Mallows (phi=0.7),3,100,83,17,17,200,Cutoff,k-Median Rule,56.00000000000001,56.00000000000001,0.8133333333333332
Mallows (phi=0.7),3,100,83,17,17,200,Cutoff,k-Median-Shapley,25.5,24.5,0.9149999999999998
Mallows (phi=0.7),3,100,83,17,17,200,Bottom,Evaluative Voting,0.0,0.0,1.0
Mallows (phi=0.7),3,100,83,17,17,200,Bottom,k-Median Rule,5.0,0.0,0.9833333333333333
Mallows (phi=0.7),3,100,83,17,17,200,Bottom,k-Median-Shapley,7.000000000000001,0.0,0.9766666666666667
Mallows (phi=0.7),4,100,83,17,17,200,Cutoff,Evaluative Voting,100.0,100.0,0.75
Mallows (phi=0.7),4,100,83,17,17,200,Cutoff,k-Median Rule,60.5,60.5,0.84875
Mallows (phi=0.7),4,100,83,17,17,200,Cutoff,k-Median-Shapley,28.999999999999996,28.999999999999996,0.9275
Mallows (phi=0.7),4,100,83,17,17,200,Bottom,Evaluative Voting,0.0,0.0,1.0
Mallows (phi=0.7),4,100,83,17,17,200,Bottom,k-Median Rule,5.5,0.0,0.98625
Mallows (phi=0.7),4,100,83,17,17,200,Bottom,k-Median-Shapley,10.0,0.0,0.975
Mallows (phi=0.7),5,100,83,17,17,200,Cutoff,Evaluative Voting,100.0,100.0,0.8000000000000006
Mallows (phi=0.7),5,100,83,17,17,200,Cutoff,k-Median Rule,18.5,18.5,0.9630000000000005
Mallows (phi=0.7),5,100,83,17,17,200,Cutoff,k-Median-Shapley,12.5,12.5,0.9750000000000005
Mallows (phi=0.7),5,100,83,17,17,200,Bottom,Evaluative Voting,0.0,0.0,1.0
Mallows (phi=0.7),5,100,83,17,17,200,Bottom,k-Median Rule,4.5,0.0,0.9910000000000002
Mallows (phi=0.7),5,100,83,17,17,200,Bottom,k-Median-Shapley,6.0,0.0,0.9880000000000001
Mallows (phi=0.7),6,100,83,17,17,200,Cutoff,Evaluative Voting,100.0,100.0,0.8333333333333341
Mallows (phi=0.7),6,100,83,17,17,200,Cutoff,k-Median Rule,68.5,68.5,0.8858333333333346
Mallows (phi=0.7),6,100,83,17,17,200,Cutoff,k-Median-Shapley,22.0,22.0,0.9633333333333336
Mallows (phi=0.7),6,100,83,17,17,200,Bottom,Evaluative Voting,12.5,12.5,0.9791666666666672
Mallows (phi=0.7),6,100,83,17,17,200,Bottom,k-Median Rule,4.0,0.0,0.9933333333333337
Mallows (phi=0.7),6,100,83,17,17,200,Bottom,k-Median-Shapley,5.5,0.0,0.9908333333333335
Mallows (phi=0.7),7,100,83,17,17,200,Cutoff,Evaluative Voting,100.0,100.0,0.8571428571428592
Mallows (phi=0.7),7,100,83,17,17,200,Cutoff,k-Median Rule,40.0,40.0,0.9428571428571437
Mallows (phi=0.7),7,100,83,17,17,200,Cutoff,k-Median-Shapley,22.0,22.0,0.9685714285714291
Mallows (phi=0.7),7,100,83,17,17,200,Bottom,Evaluative Voting,70.0,70.0,0.9000000000000012
Mallows (phi=0.7),7,100,83,17,17,200,Bottom,k-Median Rule,2.5,0.0,0.9964285714285716
Mallows (phi=0.7),7,100,83,17,17,200,Bottom,k-Median-Shapley,6.5,0.0,0.9907142857142859
Mallows (phi=0.7),8,100,83,17,17,200,Cutoff,Evaluative Voting,100.0,100.0,0.875
Mallows (phi=0.7),8,100,83,17,17,200,Cutoff,k-Median Rule,12.5,12.5,0.984375
Mallows (phi=0.7),8,100,83,17,17,200,Cutoff,k-Median-Shapley,14.000000000000002,14.000000000000002,0.9825
Mallows (phi=0.7),8,100,83,17,17,200,Bottom,Evaluative Voting,98.0,98.0,0.8775
Mallows (phi=0.7),8,100,83,17,17,200,Bottom,k-Median Rule,9.0,6.5,0.98875
Mallows (phi=0.7),8,100,83,17,17,200,Bottom,k-Median-Shapley,5.0,0.5,0.99375
Mallows (phi=0.7),9,100,83,17,17,200,Cutoff,Evaluative Voting,100.0,100.0,0.8888888888888864
Mallows (phi=0.7),9,100,83,17,17,200,Cutoff,k-Median Rule,70.5,70.5,0.921666666666665
Mallows (phi=0.7),9,100,83,17,17,200,Cutoff,k-Median-Shapley,28.000000000000004,28.000000000000004,0.9688888888888882
Mallows (phi=0.7),9,100,83,17,17,200,Bottom,Evaluative Voting,100.0,100.0,0.8888888888888864
Mallows (phi=0.7),9,100,83,17,17,200,Bottom,k-Median Rule,70.5,70.5,0.921666666666665
Mallows (phi=0.7),9,100,83,17,17,200,Bottom,k-Median-Shapley,28.000000000000004,28.000000000000004,0.9688888888888882
Mallows (phi=0.7),2,100,82,18,18,200,Cutoff,Evaluative Voting,100.0,100.0,0.5
Mallows (phi=0.7),2,100,82,18,18,200,Cutoff,k-Median Rule,9.0,9.0,0.955
Mallows (phi=0.7),2,100,82,18,18,200,Cutoff,k-Median-Shapley,8.0,8.0,0.96
Mallows (phi=0.7),2,100,82,18,18,200,Bottom,Evaluative Voting,0.0,0.0,1.0
Mallows (phi=0.7),2,100,82,18,18,200,Bottom,k-Median Rule,3.0,0.0,0.985
Mallows (phi=0.7),2,100,82,18,18,200,Bottom,k-Median-Shapley,6.5,0.0,0.9675
Mallows (phi=0.7),3,100,82,18,18,200,Cutoff,Evaluative Voting,100.0,100.0,0.666666666666668
Mallows (phi=0.7),3,100,82,18,18,200,Cutoff,k-Median Rule,60.5,60.5,0.7983333333333335
Mallows (phi=0.7),3,100,82,18,18,200,Cutoff,k-Median-Shapley,26.5,25.5,0.9116666666666663
Mallows (phi=0.7),3,100,82,18,18,200,Bottom,Evaluative Voting,0.0,0.0,1.0
Mallows (phi=0.7),3,100,82,18,18,200,Bottom,k-Median Rule,5.0,0.0,0.9833333333333333
Mallows (phi=0.7),3,100,82,18,18,200,Bottom,k-Median-Shapley,9.0,0.0,0.97
Mallows (phi=0.7),4,100,82,18,18,200,Cutoff,Evaluative Voting,100.0,100.0,0.75
Mallows (phi=0.7),4,100,82,18,18,200,Cutoff,k-Median Rule,65.0,65.0,0.8375
Mallows (phi=0.7),4,100,82,18,18,200,Cutoff,k-Median-Shapley,28.499999999999996,28.499999999999996,0.92875
Mallows (phi=0.7),4,100,82,18,18,200,Bottom,Evaluative Voting,0.0,0.0,1.0
Mallows (phi=0.7),4,100,82,18,18,200,Bottom,k-Median Rule,4.0,0.0,0.99
Mallows (phi=0.7),4,100,82,18,18,200,Bottom,k-Median-Shapley,7.5,0.0,0.98125
Mallows (phi=0.7),5,100,82,18,18,200,Cutoff,Evaluative Voting,100.0,100.0,0.8000000000000006
Mallows (phi=0.7),5,100,82,18,18,200,Cutoff,k-Median Rule,26.0,26.0,0.9480000000000005
Mallows (phi=0.7),5,100,82,18,18,200,Cutoff,k-Median-Shapley,17.0,17.0,0.9660000000000005
Mallows (phi=0.7),5,100,82,18,18,200,Bottom,Evaluative Voting,1.5,1.5,0.9969999999999999
Mallows (phi=0.7),5,100,82,18,18,200,Bottom,k-Median Rule,6.5,0.0,0.9870000000000003
Mallows (phi=0.7),5,100,82,18,18,200,Bottom,k-Median-Shapley,8.0,0.0,0.9840000000000003
Mallows (phi=0.7),6,100,82,18,18,200,Cutoff,Evaluative Voting,100.0,100.0,0.8333333333333341
Mallows (phi=0.7),6,100,82,18,18,200,Cutoff,k-Median Rule,73.5,73.5,0.8775000000000012
Mallows (phi=0.7),6,100,82,18,18,200,Cutoff,k-Median-Shapley,24.0,24.0,0.9600000000000004
Mallows (phi=0.7),6,100,82,18,18,200,Bottom,Evaluative Voting,25.0,25.0,0.9583333333333337
Mallows (phi=0.7),6,100,82,18,18,200,Bottom,k-Median Rule,4.5,0.0,0.9925000000000002
Mallows (phi=0.7),6,100,82,18,18,200,Bottom,k-Median-Shapley,5.5,0.0,0.9908333333333335
Mallows (phi=0.7),7,100,82,18,18,200,Cutoff,Evaluative Voting,100.0,100.0,0.8571428571428592
Mallows (phi=0.7),7,100,82,18,18,200,Cutoff,k-Median Rule,45.5,45.5,0.9350000000000012
Mallows (phi=0.7),7,100,82,18,18,200,Cutoff,k-Median-Shapley,21.0,21.0,0.9700000000000005
Mallows (phi=0.7),7,100,82,18,18,200,Bottom,Evaluative Voting,78.5,78.5,0.8878571428571443
Mallows (phi=0.7),7,100,82,18,18,200,Bottom,k-Median Rule,3.5000000000000004,0.0,0.9950000000000001
Mallows (phi=0.7),7,100,82,18,18,200,Bottom,k-Median-Shapley,5.0,0.0,0.9928571428571429
Mallows (phi=0.7),8,100,82,18,18,200,Cutoff,Evaluative Voting,100.0,100.0,0.875
Mallows (phi=0.7),8,100,82,18,18,200,Cutoff,k-Median Rule,15.5,15.5,0.980625
Mallows (phi=0.7),8,100,82,18,18,200,Cutoff,k-Median-Shapley,13.5,13.5,0.983125
Mallows (phi=0.7),8,100,82,18,18,200,Bottom,Evaluative Voting,100.0,100.0,0.875
Mallows (phi=0.7),8,100,82,18,18,200,Bottom,k-Median Rule,12.0,8.5,0.985
Mallows (phi=0.7),8,100,82,18,18,200,Bottom,k-Median-Shapley,6.0,0.5,0.9925
Mallows (phi=0.7),9,100,82,18,18,200,Cutoff,Evaluative Voting,100.0,100.0,0.8888888888888864
Mallows (phi=0.7),9,100,82,18,18,200,Cutoff,k-Median Rule,74.0,74.0,0.9177777777777759
Mallows (phi=0.7),9,100,82,18,18,200,Cutoff,k-Median-Shapley,27.500000000000004,27.500000000000004,0.9694444444444437
Mallows (phi=0.7),9,100,82,18,18,200,Bottom,Evaluative Voting,100.0,100.0,0.8888888888888864
Mallows (phi=0.7),9,100,82,18,18,200,Bottom,k-Median Rule,74.0,74.0,0.9177777777777759
Mallows (phi=0.7),9,100,82,18,18,200,Bottom,k-Median-Shapley,27.500000000000004,27.500000000000004,0.9694444444444437
Mallows (phi=0.7),2,100,81,19,19,200,Cutoff,Evaluative Voting,100.0,100.0,0.5
Mallows (phi=0.7),2,100,81,19,19,200,Cutoff,k-Median Rule,13.0,13.0,0.935
Mallows (phi=0.7),2,100,81,19,19,200,Cutoff,k-Median-Shapley,10.0,10.0,0.95
Mallows (phi=0.7),2,100,81,19,19,200,Bottom,Evaluative Voting,0.0,0.0,1.0
Mallows (phi=0.7),2,100,81,19,19,200,Bottom,k-Median Rule,4.0,0.0,0.98
Mallows (phi=0.7),2,100,81,19,19,200,Bottom,k-Median-Shapley,7.000000000000001,0.0,0.965
Mallows (phi=0.7),3,100,81,19,19,200,Cutoff,Evaluative Voting,100.0,100.0,0.666666666666668
Mallows (phi=0.7),3,100,81,19,19,200,Cutoff,k-Median Rule,66.5,66.5,0.7783333333333335
Mallows (phi=0.7),3,100,81,19,19,200,Cutoff,k-Median-Shapley,27.0,26.5,0.9099999999999996
Mallows (phi=0.7),3,100,81,19,19,200,Bottom,Evaluative Voting,0.0,0.0,1.0
Mallows (phi=0.7),3,100,81,19,19,200,Bottom,k-Median Rule,4.5,0.0,0.985
Mallows (phi=0.7),3,100,81,19,19,200,Bottom,k-Median-Shapley,6.5,0.0,0.9783333333333333
Mallows (phi=0.7),4,100,81,19,19,200,Cutoff,Evaluative Voting,100.0,100.0,0.75
Mallows (phi=0.7),4,100,81,19,19,200,Cutoff,k-Median Rule,70.0,70.0,0.825
Mallows (phi=0.7),4,100,81,19,19,200,Cutoff,k-Median-Shapley,28.499999999999996,28.499999999999996,0.92875
Mallows (phi=0.7),4,100,81,19,19,200,Bottom,Evaluative Voting,0.0,0.0,1.0
Mallows (phi=0.7),4,100,81,19,19,200,Bottom,k-Median Rule,4.5,0.0,0.98875
Mallows (phi=0.7),4,100,81,19,19,200,Bottom,k-Median-Shapley,8.5,0.0,0.97875
Mallows (phi=0.7),5,100,81,19,19,200,Cutoff,Evaluative Voting,100.0,100.0,0.8000000000000006
Mallows (phi=0.7),5,100,81,19,19,200,Cutoff,k-Median Rule,28.999999999999996,28.999999999999996,0.9420000000000005
Mallows (phi=0.7),5,100,81,19,19,200,Cutoff,k-Median-Shapley,19.0,19.0,0.9620000000000004
Mallows (phi=0.7),5,100,81,19,19,200,Bottom,Evaluative Voting,5.5,5.5,0.9890000000000002
Mallows (phi=0.7),5,100,81,19,19,200,Bottom,k-Median Rule,7.5,0.0,0.9850000000000003
Mallows (phi=0.7),5,100,81,19,19,200,Bottom,k-Median-Shapley,6.0,0.0,0.9880000000000002
Mallows (phi=0.7),6,100,81,19,19,200,Cutoff,Evaluative Voting,100.0,100.0,0.8333333333333341
Mallows (phi=0.7),6,100,81,19,19,200,Cutoff,k-Median Rule,77.5,77.5,0.8708333333333345
Mallows (phi=0.7),6,100,81,19,19,200,Cutoff,k-Median-Shapley,23.5,23.5,0.9608333333333338
Mallows (phi=0.7),6,100,81,19,19,200,Bottom,Evaluative Voting,35.5,35.5,0.9408333333333339
Mallows (phi=0.7),6,100,81,19,19,200,Bottom,k-Median Rule,4.0,0.0,0.9933333333333336
Mallows (phi=0.7),6,100,81,19,19,200,Bottom,k-Median-Shapley,5.5,0.0,0.9908333333333332
Mallows (phi=0.7),7,100,81,19,19,200,Cutoff,Evaluative Voting,100.0,100.0,0.8571428571428592
Mallows (phi=0.7),7,100,81,19,19,200,Cutoff,k-Median Rule,50.5,50.5,0.9278571428571439
Mallows (phi=0.7),7,100,81,19,19,200,Cutoff,k-Median-Shapley,24.0,24.0,0.9657142857142863
Mallows (phi=0.7),7,100,81,19,19,200,Bottom,Evaluative Voting,87.5,87.5,0.8750000000000017
Mallows (phi=0.7),7,100,81,19,19,200,Bottom,k-Median Rule,3.5000000000000004,0.0,0.9950000000000001
Mallows (phi=0.7),7,100,81,19,19,200,Bottom,k-Median-Shapley,6.0,0.0,0.9914285714285715
Mallows (phi=0.7),8,100,81,19,19,200,Cutoff,Evaluative Voting,100.0,100.0,0.875
Mallows (phi=0.7),8,100,81,19,19,200,Cutoff,k-Median Rule,19.0,19.0,0.97625
Mallows (phi=0.7),8,100,81,19,19,200,Cutoff,k-Median-Shapley,16.5,16.5,0.979375
Mallows (phi=0.7),8,100,81,19,19,200,Bottom,Evaluative Voting,100.0,100.0,0.875
Mallows (phi=0.7),8,100,81,19,19,200,Bottom,k-Median Rule,13.0,9.5,0.98375
Mallows (phi=0.7),8,100,81,19,19,200,Bottom,k-Median-Shapley,8.0,2.0,0.99
Mallows (phi=0.7),9,100,81,19,19,200,Cutoff,Evaluative Voting,100.0,100.0,0.8888888888888864
Mallows (phi=0.7),9,100,81,19,19,200,Cutoff,k-Median Rule,78.0,78.0,0.9133333333333314
Mallows (phi=0.7),9,100,81,19,19,200,Cutoff,k-Median-Shapley,29.5,29.5,0.9672222222222215
Mallows (phi=0.7),9,100,81,19,19,200,Bottom,Evaluative Voting,100.0,100.0,0.8888888888888864
Mallows (phi=0.7),9,100,81,19,19,200,Bottom,k-Median Rule,78.0,78.0,0.9133333333333314
Mallows (phi=0.7),9,100,81,19,19,200,Bottom,k-Median-Shapley,29.5,29.5,0.9672222222222215
Mallows (phi=0.7),2,100,80,20,20,200,Cutoff,Evaluative Voting,100.0,100.0,0.5
Mallows (phi=0.7),2,100,80,20,20,200,Cutoff,k-Median Rule,17.5,17.5,0.9125
Mallows (phi=0.7),2,100,80,20,20,200,Cutoff,k-Median-Shapley,11.0,11.0,0.945
Mallows (phi=0.7),2,100,80,20,20,200,Bottom,Evaluative Voting,0.0,0.0,1.0
Mallows (phi=0.7),2,100,80,20,20,200,Bottom,k-Median Rule,4.0,0.0,0.98
Mallows (phi=0.7),2,100,80,20,20,200,Bottom,k-Median-Shapley,5.5,0.0,0.9725
Mallows (phi=0.7),3,100,80,20,20,200,Cutoff,Evaluative Voting,100.0,100.0,0.666666666666668
Mallows (phi=0.7),3,100,80,20,20,200,Cutoff,k-Median Rule,74.5,74.5,0.7516666666666668
Mallows (phi=0.7),3,100,80,20,20,200,Cutoff,k-Median-Shapley,27.0,26.5,0.9099999999999996
Mallows (phi=0.7),3,100,80,20,20,200,Bottom,Evaluative Voting,0.0,0.0,1.0
Mallows (phi=0.7),3,100,80,20,20,200,Bottom,k-Median Rule,4.0,0.0,0.9866666666666666
Mallows (phi=0.7),3,100,80,20,20,200,Bottom,k-Median-Shapley,8.0,0.0,0.9733333333333333
Mallows (phi=0.7),4,100,80,20,20,200,Cutoff,Evaluative Voting,100.0,100.0,0.75
Mallows (phi=0.7),4,100,80,20,20,200,Cutoff,k-Median Rule,74.5,74.5,0.81375
Mallows (phi=0.7),4,100,80,20,20,200,Cutoff,k-Median-Shapley,32.5,32.5,0.91875
Mallows (phi=0.7),4,100,80,20,20,200,Bottom,Evaluative Voting,0.0,0.0,1.0
Mallows (phi=0.7),4,100,80,20,20,200,Bottom,k-Median Rule,4.0,0.0,0.99
Mallows (phi=0.7),4,100,80,20,20,200,Bottom,k-Median-Shapley,10.5,0.0,0.97375
Mallows (phi=0.7),5,100,80,20,20,200,Cutoff,Evaluative Voting,100.0,100.0,0.8000000000000006
Mallows (phi=0.7),5,100,80,20,20,200,Cutoff,k-Median Rule,35.5,35.5,0.9290000000000005
Mallows (phi=0.7),5,100,80,20,20,200,Cutoff,k-Median-Shapley,19.5,19.5,0.9610000000000005
Mallows (phi=0.7),5,100,80,20,20,200,Bottom,Evaluative Voting,7.000000000000001,7.000000000000001,0.9860000000000002
Mallows (phi=0.7),5,100,80,20,20,200,Bottom,k-Median Rule,7.000000000000001,0.0,0.9860000000000002
Mallows (phi=0.7),5,100,80,20,20,200,Bottom,k-Median-Shapley,8.0,0.0,0.9840000000000002
Mallows (phi=0.7),6,100,80,20,20,200,Cutoff,Evaluative Voting,100.0,100.0,0.8333333333333341
Mallows (phi=0.7),6,100,80,20,20,200,Cutoff,k-Median Rule,82.0,82.0,0.8633333333333346
Mallows (phi=0.7),6,100,80,20,20,200,Cutoff,k-Median-Shapley,26.0,26.0,0.9566666666666671
Mallows (phi=0.7),6,100,80,20,20,200,Bottom,Evaluative Voting,52.5,52.5,0.9125000000000009
Mallows (phi=0.7),6,100,80,20,20,200,Bottom,k-Median Rule,4.0,0.0,0.9933333333333334
Mallows (phi=0.7),6,100,80,20,20,200,Bottom,k-Median-Shapley,7.5,0.0,0.9875000000000002
Mallows (phi=0.7),7,100,80,20,20,200,Cutoff,Evaluative Voting,100.0,100.0,0.8571428571428592
Mallows (phi=0.7),7,100,80,20,20,200,Cutoff,k-Median Rule,60.0,60.0,0.9142857142857156
Mallows (phi=0.7),7,100,80,20,20,200,Cutoff,k-Median-Shapley,32.0,32.0,0.9542857142857151
Mallows (phi=0.7),7,100,80,20,20,200,Bottom,Evaluative Voting,94.5,94.5,0.8650000000000019
Mallows (phi=0.7),7,100,80,20,20,200,Bottom,k-Median Rule,3.5000000000000004,0.0,0.9950000000000001
Mallows (phi=0.7),7,100,80,20,20,200,Bottom,k-Median-Shapley,5.0,0.0,0.9928571428571429
Mallows (phi=0.7),8,100,80,20,20,200,Cutoff,Evaluative Voting,100.0,100.0,0.875
Mallows (phi=0.7),8,100,80,20,20,200,Cutoff,k-Median Rule,25.5,25.5,0.968125
Mallows (phi=0.7),8,100,80,20,20,200,Cutoff,k-Median-Shapley,20.5,20.5,0.974375
Mallows (phi=0.7),8,100,80,20,20,200,Bottom,Evaluative Voting,100.0,100.0,0.875
Mallows (phi=0.7),8,100,80,20,20,200,Bottom,k-Median Rule,19.5,15.5,0.975625
Mallows (phi=0.7),8,100,80,20,20,200,Bottom,k-Median-Shapley,5.5,1.5,0.993125
Mallows (phi=0.7),9,100,80,20,20,200,Cutoff,Evaluative Voting,100.0,100.0,0.8888888888888864
Mallows (phi=0.7),9,100,80,20,20,200,Cutoff,k-Median Rule,83.5,83.5,0.9072222222222202
Mallows (phi=0.7),9,100,80,20,20,200,Cutoff,k-Median-Shapley,28.499999999999996,28.499999999999996,0.9683333333333326
Mallows (phi=0.7),9,100,80,20,20,200,Bottom,Evaluative Voting,100.0,100.0,0.8888888888888864
Mallows (phi=0.7),9,100,80,20,20,200,Bottom,k-Median Rule,83.5,83.5,0.9072222222222202
Mallows (phi=0.7),9,100,80,20,20,200,Bottom,k-Median-Shapley,28.499999999999996,28.499999999999996,0.9683333333333326
Mallows (phi=0.7),2,100,79,21,21,200,Cutoff,Evaluative Voting,100.0,100.0,0.5
Mallows (phi=0.7),2,100,79,21,21,200,Cutoff,k-Median Rule,21.5,21.5,0.8925
Mallows (phi=0.7),2,100,79,21,21,200,Cutoff,k-Median-Shapley,14.000000000000002,14.000000000000002,0.93
Mallows (phi=0.7),2,100,79,21,21,200,Bottom,Evaluative Voting,0.0,0.0,1.0
Mallows (phi=0.7),2,100,79,21,21,200,Bottom,k-Median Rule,3.5000000000000004,0.0,0.9825
Mallows (phi=0.7),2,100,79,21,21,200,Bottom,k-Median-Shapley,7.5,0.0,0.9625
Mallows (phi=0.7),3,100,79,21,21,200,Cutoff,Evaluative Voting,100.0,100.0,0.666666666666668
Mallows (phi=0.7),3,100,79,21,21,200,Cutoff,k-Median Rule,77.0,77.0,0.7433333333333337
Mallows (phi=0.7),3,100,79,21,21,200,Cutoff,k-Median-Shapley,27.500000000000004,27.500000000000004,0.9083333333333329
Mallows (phi=0.7),3,100,79,21,21,200,Bottom,Evaluative Voting,0.0,0.0,1.0
Mallows (phi=0.7),3,100,79,21,21,200,Bottom,k-Median Rule,3.5000000000000004,0.0,0.9883333333333333
Mallows (phi=0.7),3,100,79,21,21,200,Bottom,k-Median-Shapley,7.000000000000001,0.0,0.9766666666666666
Mallows (phi=0.7),4,100,79,21,21,200,Cutoff,Evaluative Voting,100.0,100.0,0.75
Mallows (phi=0.7),4,100,79,21,21,200,Cutoff,k-Median Rule,77.5,77.5,0.80625
Mallows (phi=0.7),4,100,79,21,21,200,Cutoff,k-Median-Shapley,31.5,31.5,0.92125
Mallows (phi=0.7),4,100,79,21,21,200,Bottom,Evaluative Voting,0.0,0.0,1.0
Mallows (phi=0.7),4,100,79,21,21,200,Bottom,k-Median Rule,4.0,0.0,0.99
Mallows (phi=0.7),4,100,79,21,21,200,Bottom,k-Median-Shapley,12.5,0.0,0.96875
Mallows (phi=0.7),5,100,79,21,21,200,Cutoff,Evaluative Voting,100.0,100.0,0.8000000000000006
Mallows (phi=0.7),5,100,79,21,21,200,Cutoff,k-Median Rule,41.5,41.5,0.917000000000001
Mallows (phi=0.7),5,100,79,21,21,200,Cutoff,k-Median-Shapley,24.0,24.0,0.9520000000000004
Mallows (phi=0.7),5,100,79,21,21,200,Bottom,Evaluative Voting,15.0,15.0,0.9700000000000005
Mallows (phi=0.7),5,100,79,21,21,200,Bottom,k-Median Rule,5.0,0.0,0.9900000000000001
Mallows (phi=0.7),5,100,79,21,21,200,Bottom,k-Median-Shapley,8.5,0.0,0.9830000000000002
Mallows (phi=0.7),6,100,79,21,21,200,Cutoff,Evaluative Voting,100.0,100.0,0.8333333333333341
